-2,-2,-2,-2,-2,-2,3472,-2,0,-2,-2,1401,-2,0,8256,-2,4,1126,-2,0,-2,-2,-2,-2,-2,-2,2871,-2,0,3836,-2,4,2194,-2,4,1354,-2,4,-2,2141,-2,4,-2,2231,-2,0,3015,-2,4,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3546,-2,6,1248,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2271,-2,0,2522,-2,6,3992,-2,6,1243,-2,0,-2,-2,-2,-2,-2,-2,6914,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,6648,-2,0,4680,-2,0,1519,-2,1,4985,-2,0,1341,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,1902,-2,0,4040,-2,0,-2,-2,1919,-2,0,3729,-2,0,1383,-2,3,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1096,-2,0,6008,-2,0,921,-2,0,-2,-2,-2,-2,2154,-2,0,3159,-2,0,880,-2,0,1056,-2,0,-2,-2,-2,-2,1715,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3176,-2,2,2721,-2,2,863,-2,0,-2,-2,-2,-2,-2,2951,-2,0,2999,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3193,-2,0,13256,-2,4,1087,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,17294,-2,0,-2,2656,-2,0,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3385,-2,0,-2
-2,9700,-2,0,39912,-2,1,7640,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4425,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1288,-2,0,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1200,-2,0,-2,-2,-2,-2,1936,-2,0,-2,-2,-2,-2,-2,-2,-2,-2
-2,28784,-2,0,58992,-2,6,1495,-2,6,1897,-2,6,-2
-2,7158,-2,0,23848,-2,6,10560,-2,0,44217,-2,6,-2,-2,-2,-2,-2,-2,-2
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5374,-2,6,-2,-2,-2,-2,-2,-2,-2,-2,3615,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,1553,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4376,-2,0,-2,-2,-2,-2

